    0.506664305925369263E+02    0.426308038830757074E+00   -0.188781487941741943E+01    0.810935318470001221E+00    0.455802631378173828E+01   -0.405710027265564859E+05   -0.602896350544151538E+01    1
    0.631807357072830200E+02    0.143859535455703735E+00   -0.208482027053833008E+01    0.991886377334594727E+00    0.297990202903747559E+01   -0.394879746958072283E+05   -0.603146350544150778E+01    1
    0.658123522996902466E+02    0.970832675695419284E-01   -0.258588641881942749E+01    0.813613355159759521E+00    0.116571903228759766E+01   -0.392124474410206749E+05   -0.603396350544151883E+01    1
    0.983048945665359497E+02    0.486061862111091536E+00   -0.633726239204406738E+00    0.831372737884521484E+00    0.205345702171325684E+01   -0.391379710682791192E+05   -0.603646350544152543E+01    1
    0.564989537000656128E+02    0.217631241679191567E+00   -0.217479622364044189E+01    0.702354490756988525E+00    0.142496824264526367E+01   -0.390963938934415783E+05   -0.603896350544152405E+01    1
    0.949923545122146606E+02    0.634881237149238498E+00   -0.252682292461395264E+01    0.973171889781951904E+00    0.224848628044128418E+01   -0.384991824530632366E+05   -0.604146350544151556E+01    1
    0.533886909484863281E+02    0.219452008605003357E+00   -0.174901664257049561E+00    0.985003709793090820E+00    0.312672328948974609E+01   -0.376397402251886451E+05   -0.604396350544151773E+01    1
    0.880799382925033569E+02    0.265836700797080994E+00   -0.104219198226928711E+00    0.973192811012268066E+00    0.115762710571289062E+01   -0.374511149102787167E+05   -0.604646350544151989E+01    1
    0.945295870304107666E+02    0.639286860823631287E+00   -0.155306160449981689E+00    0.796788990497589111E+00    0.196390819549560547E+01   -0.373894550475640790E+05   -0.604896350544152739E+01    1
    0.504600763320922852E+02    0.529954409599304177E+00   -0.136978071928024292E+01    0.791016995906829834E+00    0.347027683258056641E+01   -0.364804912093561870E+05   -0.605146350544151179E+01    1
    0.535856038331985474E+02    0.170081004500389099E+00   -0.198677766323089600E+01    0.393410325050354004E-01    0.231208109855651855E+01   -0.356519112280615227E+05   -0.605396350544152728E+01    1
    0.995980978012084961E+02    0.439460518956184321E+00   -0.240533441305160522E+01    0.904499709606170654E+00    0.316389894485473633E+01   -0.354248726354651953E+05   -0.605646350544151968E+01    1
    0.932600915431976318E+02    0.470629045367240817E+00   -0.145736432075500488E+01    0.970271706581115723E+00    0.200411868095397949E+01   -0.353203006742482976E+05   -0.605896350544151474E+01    1
    0.552239984273910522E+02    0.542296114563941889E+00   -0.884691238403320312E+00    0.940326988697052002E+00    0.199095749855041504E+01   -0.350138379095398122E+05   -0.606146350544152135E+01    1
    0.949143320322036743E+02    0.636834737658500627E+00   -0.210555732250213623E+00    0.790018439292907715E+00    0.104959988594055176E+01   -0.349111078301165981E+05   -0.606396350544152796E+01    1
    0.924917310476303101E+02    0.558331733942031838E+00   -0.171630728244781494E+01    0.915573358535766602E+00    0.309201812744140625E+01   -0.347745846154475075E+05   -0.606646350544152924E+01    1
    0.504979580640792847E+02    0.203750044107437134E+00   -0.129521477222442627E+01    0.206505179405212402E+00    0.156678199768066406E+01   -0.342707268900146228E+05   -0.606896350544152163E+01    1
    0.542745500802993774E+02    0.295509979128837530E+00   -0.204590588808059692E+01    0.641061425209045410E+00    0.238132643699645996E+01   -0.342489267476579407E+05   -0.607146350544152913E+01    1
    0.524766653776168823E+02    0.697674024105071955E+00   -0.158740389347076416E+01    0.883120656013488770E+00    0.491314792633056641E+01   -0.339843113028528969E+05   -0.607396350544152597E+01    1
    0.579758346080780029E+02    0.651064661145210222E+00   -0.238732856512069702E+01    0.983069837093353271E+00    0.370728564262390137E+01   -0.339132369395089190E+05   -0.607646350544151126E+01    1
    0.912543773651123047E+02    0.542073884606361300E+00   -0.294828361272811890E+01    0.927141010761260986E+00    0.433447456359863281E+01   -0.336024424359436453E+05   -0.607896350544150810E+01    1
    0.525885462760925293E+02    0.677296203374862626E+00   -0.185232084989547729E+01    0.799768209457397461E+00    0.191386389732360840E+01   -0.334529043913201313E+05   -0.608146350544151293E+01    1
    0.992302477359771729E+02    0.683732774853706315E+00   -0.154037886857986450E+01    0.721963703632354736E+00    0.153146839141845703E+01   -0.325723706433283951E+05   -0.608396350544152220E+01    1
    0.595184803009033203E+02    0.446931993961334151E+00   -0.148035621643066406E+01    0.947539329528808594E+00    0.166500544548034668E+01   -0.324197579431908744E+05   -0.608646350544152792E+01    1
    0.969447165727615356E+02    0.334789627790451016E+00   -0.188648611307144165E+01    0.936667382717132568E+00    0.259352922439575195E+01   -0.323898936857739027E+05   -0.608896350544152209E+01    1
    0.553566187620162964E+02    0.461627802252769392E+00   -0.258663618564605713E+01    0.757658958435058594E+00    0.266494512557983398E+01   -0.319716494348891283E+05   -0.609146350544151627E+01    1
    0.951412171125411987E+02    0.126380312442779530E+00   -0.578519403934478760E+00    0.827916562557220459E+00    0.233520007133483887E+01   -0.319462050824192047E+05   -0.609396350544152021E+01    1
    0.600475549697875977E+02    0.147296622395515442E+00   -0.177066636085510254E+01    0.818469882011413574E+00    0.302075791358947754E+01   -0.319307109398972752E+05   -0.609646350544151705E+01    1
    0.539201408624649048E+02    0.626977816224098206E+00   -0.199201261997222900E+01    0.765522420406341553E+00    0.137861323356628418E+01   -0.314874436522923861E+05   -0.609896350544151211E+01    1
    0.683573305606842041E+02    0.198750180006027177E+00   -0.272159761190414429E+01    0.907962143421173096E+00    0.188511896133422852E+01   -0.310464589519722977E+05   -0.610146350544150806E+01    1
