    0.713392684465976004E+02    0.974735955015278988E-01   -0.506792283098387308E+00   -0.298715589439429330E+00    0.132729465623891041E+00    0.236339527591200405E+01    0.757508153758380786E+03
    0.713589202173108816E+02    0.411978189950068074E+00   -0.660898189006927872E+00   -0.267516138893735356E+01    0.132222967409496017E+00    0.235273678973367018E+01    0.757525610230527263E+03
    0.722872800763214940E+02    0.254713219355149623E+00   -0.870573011379802253E+00    0.285464294354573767E+00    0.138004346666320610E+00    0.249521133278143026E+01    0.757526297816257625E+03
    0.715459728701085851E+02    0.282276217201397284E+00   -0.806861424411995820E+00    0.298721524630455093E+00    0.135041528787493148E+00    0.245064720684419690E+01    0.757595157625949241E+03
    0.716627676517888119E+02    0.355538024488033511E+00   -0.736181938684791426E+00   -0.134336122074907816E+01    0.124325505612121898E+00    0.245628487325788436E+01    0.757613332564566349E+03
    0.713821856849483680E+02    0.331080553362779972E+00   -0.750421176316791172E+00   -0.555818232247336397E+00    0.132505132622408539E+00    0.253967300229726733E+01    0.757627370508788431E+03
    0.713731026287995007E+02    0.315568149506736340E+00   -0.630377574513613759E+00   -0.203214720898156687E+01    0.127351495802323716E+00    0.243453552538937901E+01    0.757628595523653303E+03
    0.715030116718578768E+02    0.451035803259585533E+00   -0.911966186708361715E+00   -0.261905778933595013E+01    0.141427323861434723E+00    0.251387539664949555E+01    0.757630499532185695E+03
    0.720830174202328209E+02    0.423624280214624727E+00   -0.936124184346391885E+00   -0.205447228483539845E+01    0.141684537948775252E+00    0.238315392646553725E+01    0.757632996165840495E+03
    0.714425642266753869E+02    0.364679243898441530E+00   -0.789458064205300403E+00   -0.133805719075637031E+01    0.144407355059425896E+00    0.254691947165368981E+01    0.757645272826291489E+03
    0.714538712328466517E+02    0.378602862673409979E+00   -0.664120348240946790E+00   -0.205147511443013419E+01    0.134164902644343442E+00    0.233171223894552249E+01    0.757666684815110557E+03
    0.721185049778498666E+02    0.354509748061725138E+00   -0.924684540334105076E+00   -0.912469867127280398E+00    0.135689468578496036E+00    0.245688500873598059E+01    0.757669102646107831E+03
    0.717691090379437924E+02    0.388450106288678265E+00   -0.784380046335475978E+00   -0.276113262447615782E+01    0.143763981481029673E+00    0.252493324001797959E+01    0.757673156530847677E+03
    0.721320549768922632E+02    0.415797949241047848E+00   -0.993101818459743768E+00   -0.155562954919293395E+01    0.139793386348416981E+00    0.241059275575177789E+01    0.757691505603775681E+03
    0.718725849124628695E+02    0.376010019058858003E+00   -0.765957449084457398E+00   -0.188623462451286672E+01    0.134919864009976298E+00    0.231160069089368392E+01    0.757693997468239218E+03
    0.714494681299372019E+02    0.283261365298663692E+00   -0.583327872956006299E+00   -0.206105149434530999E+01    0.131331089696762160E+00    0.244774282487785921E+01    0.757703017101390969E+03
    0.716645950631424711E+02    0.254345055141804721E+00   -0.616209291915427837E+00   -0.852115159159832825E+00    0.132753259166002613E+00    0.250155848576161066E+01    0.757712368652955547E+03
    0.722861908693404303E+02    0.152191141942999264E+00   -0.749726937996885834E+00    0.607650358360813048E+00    0.135841915849608252E+00    0.238549304065333168E+01    0.757725699748920306E+03
    0.721656527406746022E+02    0.293044851782751525E+00   -0.738870533958726927E+00   -0.717539283918825710E+00    0.137584729484807350E+00    0.242507303283239661E+01    0.757726303280010143E+03
