    0.726346626598115961E+02    0.339919118034084922E+00    0.137432961547163252E+00    0.248304163812050005E+01    0.754562412328220603E+03
    0.719232591883048400E+02    0.378407648571342570E+00    0.135356582768231620E+00    0.237217191355385193E+01    0.754567484608885479E+03
    0.721529644909384302E+02    0.357755615974400309E+00    0.145471774633130685E+00    0.252176170658315524E+01    0.754577246948264360E+03
    0.724680955308376866E+02    0.332509603106924123E+00    0.140190771350930526E+00    0.243004871280411727E+01    0.754577763276447968E+03
    0.721143402400535081E+02    0.350133401930081467E+00    0.136769311872829424E+00    0.241277399719922681E+01    0.754580406090479869E+03
    0.721906659641602459E+02    0.359243021131511686E+00    0.141215538048241857E+00    0.236906682241477284E+01    0.754585778756997342E+03
    0.718075493856754008E+02    0.379824458022651357E+00    0.142641467396372457E+00    0.252943578543123238E+01    0.754589805427453030E+03
    0.724552630887116322E+02    0.360831617271067107E+00    0.130477809225458319E+00    0.241578395788638112E+01    0.754595529780285005E+03
    0.719347884503891919E+02    0.383751295457175901E+00    0.136274007762271748E+00    0.256318657854914722E+01    0.754604291341027078E+03
    0.723098178990133817E+02    0.348781978419152316E+00    0.128292531128869514E+00    0.244465922945247005E+01    0.754612504572478088E+03
    0.721537382698966923E+02    0.356860524054921524E+00    0.145077789929596607E+00    0.242422823984447788E+01    0.754616097774746777E+03
